Date,Open,High,Low,Close,Adj Close,Volume
2020-04-16,1839.510010,1862.229980,1828.130005,1857.069946,1857.069946,878300
2020-04-17,1893.310059,1926.020020,1893.189941,1914.530029,1914.530029,1667500
2020-04-20,1908.339966,1925.250000,1893.170044,1898.359985,1898.359985,1087500
2020-04-21,1886.780029,1898.319946,1841.660034,1879.380005,1879.380005,1174300
2020-04-22,1855.510010,1897.900024,1844.849976,1896.150024,1896.150024,820400
2020-04-23,1907.449951,1923.530029,1895.979980,1914.729980,1914.729980,683700
2020-04-24,1906.069946,1908.290039,1880.709961,1889.010010,1889.010010,933900
2020-04-27,1897.060059,1929.819946,1894.619995,1922.770020,1922.770020,735700
2020-04-28,1931.250000,1941.790039,1911.630005,1934.089966,1934.089966,1173500
2020-04-29,1936.890015,1957.510010,1934.310059,1947.560059,1947.560059,1984200
2020-05-04,1906.420044,1918.660034,1894.290039,1895.369995,1895.369995,1146900
2020-05-06,1919.449951,1928.760010,1919.449951,1928.760010,1928.760010,1082200
2020-05-07,1922.000000,1938.500000,1918.569946,1928.609985,1928.609985,775700
2020-05-08,1944.939941,1956.890015,1942.540039,1945.819946,1945.819946,784500
2020-05-11,1953.510010,1960.459961,1932.869995,1935.400024,1935.400024,591100
2020-05-12,1938.619995,1938.619995,1905.170044,1922.170044,1922.170044,799900
2020-05-13,1897.500000,1940.420044,1897.239990,1940.420044,1940.420044,618800
2020-05-14,1922.439941,1931.430054,1913.489990,1924.959961,1924.959961,760600
2020-05-15,1937.630005,1938.589966,1913.209961,1927.280029,1927.280029,866400
2020-05-18,1934.510010,1943.069946,1921.140015,1937.109985,1937.109985,761700
2020-05-19,1977.469971,1983.770020,1968.589966,1980.609985,1980.609985,773400
2020-05-20,1972.119995,1992.199951,1972.119995,1989.640015,1989.640015,699400
2020-05-21,2003.199951,2004.949951,1993.000000,1998.310059,1998.310059,600900
2020-05-22,2001.599976,2002.650024,1961.400024,1970.130005,1970.130005,847500
2020-05-25,1980.510010,1994.900024,1967.839966,1994.599976,1994.599976,641500
2020-05-26,2001.000000,2029.890015,1997.939941,2029.780029,2029.780029,1017800
2020-05-27,2027.900024,2043.439941,2019.819946,2031.199951,2031.199951,1178800
2020-05-28,2047.079956,2054.520020,2003.750000,2028.540039,2028.540039,1172100
2020-05-29,2018.369995,2038.890015,2006.619995,2029.599976,2029.599976,1086200
2020-06-01,2037.040039,2065.379883,2035.630005,2065.080078,2065.080078,997300
2020-06-02,2061.449951,2089.429932,2059.139893,2087.189941,2087.189941,1000300
2020-06-03,2108.550049,2156.550049,2107.689941,2147.000000,2147.000000,1152000
2020-06-04,2181.639893,2191.000000,2139.679932,2151.179932,2151.179932,1393300
2020-06-05,2151.169922,2187.250000,2138.179932,2181.870117,2181.870117,854600
2020-06-08,2215.600098,2217.209961,2174.959961,2184.290039,2184.290039,854000
2020-06-09,2206.229980,2212.169922,2166.010010,2188.919922,2188.919922,817100
2020-06-10,2187.909912,2200.679932,2178.120117,2195.689941,2195.689941,706300
2020-06-11,2184.360107,2200.719971,2148.510010,2176.780029,2176.780029,827400
2020-06-12,2088.239990,2137.120117,2084.629883,2132.300049,2132.300049,689900
2020-06-15,2114.409912,2129.669922,2030.819946,2030.819946,2030.819946,1071600
2020-06-16,2091.090088,2138.080078,2079.020020,2138.050049,2138.050049,973300
2020-06-17,2133.179932,2154.370117,2105.260010,2141.050049,2141.050049,927200
2020-06-18,2134.350098,2145.129883,2120.290039,2133.479980,2133.479980,767100
2020-06-19,2153.090088,2153.570068,2108.909912,2141.320068,2141.320068,1079300
2020-06-22,2126.379883,2142.879883,2122.100098,2126.729980,2126.729980,789400
2020-06-23,2149.129883,2158.149902,2110.510010,2131.239990,2131.239990,917600
2020-06-24,2145.929932,2171.860107,2143.909912,2161.510010,2161.510010,913900
2020-06-25,2130.449951,2143.330078,2112.370117,2112.370117,2112.370117,1017700
2020-06-26,2137.469971,2142.040039,2115.250000,2134.649902,2134.649902,761000
2020-06-29,2105.540039,2120.500000,2087.840088,2093.479980,2093.479980,643200
2020-06-30,2124.379883,2134.379883,2108.260010,2108.330078,2108.330078,708600
2020-07-01,2128.810059,2133.550049,2101.330078,2106.699951,2106.699951,1116200
2020-07-02,2116.719971,2135.370117,2113.979980,2135.370117,2135.370117,1092000
2020-07-03,2147.889893,2153.540039,2135.300049,2152.409912,2152.409912,770100
2020-07-06,2158.949951,2191.280029,2157.709961,2187.929932,2187.929932,666900
2020-07-07,2202.040039,2206.790039,2164.030029,2164.169922,2164.169922,847400
2020-07-08,2166.760010,2173.830078,2150.889893,2158.879883,2158.879883,677800
2020-07-09,2171.149902,2181.479980,2166.739990,2167.899902,2167.899902,619400
2020-07-10,2171.439941,2171.520020,2140.290039,2150.250000,2150.250000,887000
2020-07-13,2170.510010,2188.800049,2163.070068,2186.060059,2186.060059,650200
2020-07-14,2176.429932,2183.610107,2165.600098,2183.610107,2183.610107,811000
2020-07-15,2208.729980,2216.969971,2190.659912,2201.879883,2201.879883,830300
2020-07-16,2203.300049,2207.340088,2177.820068,2183.760010,2183.760010,784600
2020-07-17,2187.850098,2204.199951,2187.850098,2201.189941,2201.189941,569300
2020-07-20,2209.590088,2209.590088,2183.830078,2198.199951,2198.199951,686800
2020-07-21,2219.189941,2234.860107,2214.280029,2228.830078,2228.830078,918500
2020-07-22,2228.199951,2238.860107,2221.620117,2228.659912,2228.659912,856200
2020-07-23,2227.239990,2227.239990,2202.989990,2216.189941,2216.189941,934400
2020-07-24,2196.729980,2219.570068,2195.489990,2200.439941,2200.439941,1001000
2020-07-27,2203.479980,2231.250000,2203.479980,2217.860107,2217.860107,928600
2020-07-28,2238.189941,2266.000000,2237.209961,2256.989990,2256.989990,866700
2020-07-29,2258.350098,2276.790039,2252.239990,2263.159912,2263.159912,899300
2020-07-30,2275.330078,2281.330078,2263.810059,2267.010010,2267.010010,712900
2020-07-31,2278.530029,2281.409912,2248.489990,2249.370117,2249.370117,739700
2020-08-03,2251.649902,2254.379883,2237.040039,2251.040039,2251.040039,648500
2020-08-04,2272.330078,2284.659912,2269.689941,2279.969971,2279.969971,722800
2020-08-05,2289.229980,2312.139893,2283.949951,2311.860107,2311.860107,841200
2020-08-06,2322.639893,2352.479980,2322.639893,2342.610107,2342.610107,797000
2020-08-07,2349.250000,2362.239990,2333.620117,2351.669922,2351.669922,812600
2020-08-10,2353.919922,2390.510010,2349.330078,2386.379883,2386.379883,784400
2020-08-11,2396.110107,2429.360107,2396.110107,2418.669922,2418.669922,843400
2020-08-12,2414.780029,2432.850098,2393.270020,2432.350098,2432.350098,752900
2020-08-13,2455.280029,2458.169922,2412.489990,2437.530029,2437.530029,907200
2020-08-14,2427.850098,2435.000000,2383.689941,2407.489990,2407.489990,968100
2020-08-18,2405.840088,2419.649902,2336.780029,2348.239990,2348.239990,909800
2020-08-19,2370.870117,2380.100098,2353.169922,2360.540039,2360.540039,638000
2020-08-20,2339.909912,2357.080078,2270.850098,2274.219971,2274.219971,903700
2020-08-21,2306.159912,2329.340088,2280.969971,2304.590088,2304.590088,865700
2020-08-24,2309.379883,2332.330078,2283.479980,2329.830078,2329.830078,649300
2020-08-25,2352.149902,2369.780029,2340.969971,2366.729980,2366.729980,771600
2020-08-26,2367.739990,2374.679932,2336.979980,2369.320068,2369.320068,956500
2020-08-27,2371.949951,2373.360107,2344.379883,2344.449951,2344.449951,913700
2020-08-28,2362.219971,2379.260010,2345.280029,2353.800049,2353.800049,1297300
2020-08-31,2377.090088,2381.500000,2326.060059,2326.169922,2326.169922,1647800
2020-09-01,2340.189941,2355.899902,2331.229980,2349.550049,2349.550049,1085200
2020-09-02,2363.429932,2369.570068,2341.290039,2364.370117,2364.370117,1429300
2020-09-03,2383.260010,2401.780029,2382.229980,2395.899902,2395.899902,981500
2020-09-04,2332.679932,2371.020020,2332.679932,2368.250000,2368.250000,1351000
2020-09-07,2369.850098,2387.489990,2362.419922,2384.219971,2384.219971,1197400
2020-09-08,2402.659912,2407.560059,2391.429932,2401.909912,2401.909912,979400
2020-09-09,2372.530029,2388.850098,2369.120117,2375.810059,2375.810059,946200
2020-09-10,2404.830078,2406.679932,2388.560059,2396.479980,2396.479980,1064600
2020-09-11,2389.760010,2397.560059,2374.000000,2396.689941,2396.689941,882900
2020-09-14,2418.330078,2429.070068,2410.790039,2427.909912,2427.909912,963100
2020-09-15,2434.590088,2444.570068,2423.790039,2443.580078,2443.580078,850000
2020-09-16,2442.719971,2450.530029,2429.939941,2435.919922,2435.919922,772900
2020-09-17,2430.770020,2437.020020,2398.689941,2406.169922,2406.169922,853700
2020-09-18,2413.530029,2417.810059,2396.330078,2412.399902,2412.399902,756500
2020-09-21,2412.439941,2427.169922,2379.379883,2389.389893,2389.389893,1042000
2020-09-22,2388.139893,2388.489990,2323.580078,2332.590088,2332.590088,1051000
2020-09-23,2352.560059,2354.459961,2287.439941,2333.239990,2333.239990,735000
2020-09-24,2295.620117,2309.739990,2268.879883,2272.699951,2272.699951,714900
2020-09-25,2295.189941,2296.360107,2267.629883,2278.790039,2278.790039,698000
2020-09-28,2301.159912,2314.810059,2291.320068,2308.080078,2308.080078,606000
2020-09-29,2331.510010,2339.830078,2320.040039,2327.889893,2327.889893,646200
2020-10-05,2330.550049,2364.729980,2327.830078,2358.000000,2358.000000,763600
2020-10-06,2369.169922,2378.280029,2355.389893,2365.899902,2365.899902,861800
2020-10-07,2350.820068,2387.449951,2347.820068,2386.939941,2386.939941,735800
2020-10-08,2408.489990,2409.010010,2383.820068,2391.959961,2391.959961,961700
2020-10-12,2404.179932,2409.419922,2393.739990,2403.729980,2403.729980,843600
2020-10-13,2416.850098,2418.889893,2385.870117,2403.149902,2403.149902,724900
2020-10-14,2403.739990,2405.560059,2375.540039,2380.479980,2380.479980,901200
2020-10-15,2375.909912,2376.729980,2348.739990,2361.209961,2361.209961,1165500
2020-10-16,2363.879883,2370.729980,2325.030029,2341.530029,2341.530029,920200
2020-10-19,2352.919922,2364.250000,2344.770020,2346.739990,2346.739990,930800
2020-10-20,2333.560059,2358.409912,2322.060059,2358.409912,2358.409912,870300
2020-10-21,2363.030029,2371.739990,2356.320068,2370.860107,2370.860107,810400
2020-10-22,2355.610107,2360.219971,2339.729980,2355.050049,2355.050049,814000
2020-10-23,2364.840088,2368.570068,2344.489990,2360.810059,2360.810059,890400
2020-10-26,2366.500000,2374.500000,2342.580078,2343.909912,2343.909912,822300
2020-10-27,2328.659912,2349.330078,2321.229980,2330.840088,2330.840088,666900
2020-10-28,2324.179932,2345.459961,2316.469971,2345.260010,2345.260010,705200
2020-10-29,2312.340088,2330.169922,2299.909912,2326.669922,2326.669922,509100
2020-10-30,2319.560059,2320.199951,2266.929932,2267.149902,2267.149902,795600
2020-11-02,2276.610107,2302.639893,2267.949951,2300.159912,2300.159912,678500
2020-11-03,2315.810059,2344.770020,2315.300049,2343.310059,2343.310059,887400
2020-11-04,2361.320068,2371.139893,2339.949951,2357.320068,2357.320068,986800
2020-11-05,2373.409912,2413.790039,2370.850098,2413.790039,2413.790039,702000
2020-11-06,2421.790039,2431.110107,2404.969971,2416.500000,2416.500000,825600
2020-11-09,2438.629883,2459.149902,2434.520020,2447.199951,2447.199951,1354900
2020-11-10,2453.949951,2457.939941,2435.590088,2452.830078,2452.830078,1464200
2020-11-11,2459.500000,2488.040039,2459.500000,2485.870117,2485.870117,1272000
2020-11-12,2482.679932,2488.790039,2467.040039,2475.620117,2475.620117,1278100
2020-11-13,2470.120117,2495.770020,2460.959961,2493.870117,2493.870117,1072400
2020-11-16,2507.459961,2546.370117,2507.459961,2543.030029,2543.030029,1239100
2020-11-17,2544.120117,2556.090088,2533.340088,2539.149902,2539.149902,1266400
2020-11-18,2548.850098,2553.949951,2536.780029,2545.639893,2545.639893,923500
2020-11-19,2536.889893,2548.949951,2529.530029,2547.419922,2547.419922,976500
2020-11-20,2544.060059,2558.209961,2539.790039,2553.500000,2553.500000,1128900
2020-11-23,2560.040039,2605.580078,2553.699951,2602.590088,2602.590088,1648900
2020-11-24,2616.280029,2628.520020,2605.030029,2617.760010,2617.760010,1364500
2020-11-25,2637.340088,2642.260010,2583.409912,2601.540039,2601.540039,1410100
2020-11-26,2605.729980,2625.969971,2592.429932,2625.909912,2625.909912,1387400
2020-11-27,2624.800049,2635.000000,2618.469971,2633.449951,2633.449951,1196000
2020-11-30,2648.050049,2648.659912,2591.340088,2591.340088,2591.340088,1311800
2020-12-01,2613.419922,2638.870117,2611.669922,2634.250000,2634.250000,1150300
2020-12-02,2645.879883,2677.260010,2644.530029,2675.899902,2675.899902,1076200
2020-12-03,2686.379883,2696.219971,2672.850098,2696.219971,2696.219971,817100
2020-12-04,2705.340088,2742.770020,2705.340088,2731.449951,2731.449951,1778900
2020-12-07,2738.110107,2754.010010,2711.419922,2745.439941,2745.439941,1499300
2020-12-08,2745.129883,2747.449951,2700.919922,2700.929932,2700.929932,1414300
2020-12-09,2703.300049,2755.469971,2703.300049,2755.469971,2755.469971,1252300
2020-12-10,2750.340088,2765.459961,2718.699951,2746.459961,2746.459961,1227700
2020-12-11,2754.159912,2781.040039,2754.159912,2770.060059,2770.060059,1215200
2020-12-14,2769.429932,2782.790039,2755.290039,2762.199951,2762.199951,1113600
2020-12-15,2763.649902,2769.370117,2735.080078,2756.820068,2756.820068,1092700
2020-12-16,2763.639893,2781.080078,2761.500000,2771.790039,2771.790039,1166600
2020-12-17,2769.889893,2772.709961,2742.250000,2770.429932,2770.429932,1015500
2020-12-18,2770.949951,2782.149902,2762.800049,2772.179932,2772.179932,1058300
2020-12-21,2771.979980,2780.239990,2747.090088,2778.649902,2778.649902,1139500
2020-12-22,2772.030029,2774.219971,2733.639893,2733.679932,2733.679932,1260800
2020-12-23,2737.739990,2769.080078,2716.280029,2759.820068,2759.820068,1121300
2020-12-24,2762.600098,2812.159912,2762.600098,2806.860107,2806.860107,1030900
2020-12-28,2820.949951,2834.590088,2799.560059,2808.600098,2808.600098,1006200
2020-12-29,2810.550049,2823.439941,2792.060059,2820.510010,2820.510010,1046800
2020-12-30,2820.360107,2878.209961,2809.350098,2873.469971,2873.469971,1074000
2021-01-04,2874.500000,2946.540039,2869.110107,2944.449951,2944.449951,1026500
2021-01-05,2943.669922,2990.570068,2921.840088,2990.570068,2990.570068,1519900
2021-01-06,2993.340088,3027.159912,2961.370117,2968.209961,2968.209961,1793400
2021-01-07,2980.750000,3055.280029,2980.750000,3031.679932,3031.679932,1524700
2021-01-08,3040.110107,3161.110107,3040.110107,3152.179932,3152.179932,1297900
2021-01-11,3161.899902,3266.229980,3096.189941,3148.449951,3148.449951,1712500
2021-01-12,3145.870117,3154.790039,3047.560059,3125.949951,3125.949951,1388600
2021-01-13,3128.260010,3164.370117,3109.629883,3148.290039,3148.290039,1578000
2021-01-14,3148.649902,3159.030029,3128.719971,3149.929932,3149.929932,1233200
2021-01-15,3153.840088,3189.899902,3085.899902,3085.899902,3085.899902,1331100
2021-01-18,3079.899902,3079.899902,3003.889893,3013.929932,3013.929932,1472000
2021-01-19,3013.050049,3092.659912,3013.050049,3092.659912,3092.659912,1353300
2021-01-20,3115.040039,3145.010010,3077.149902,3114.550049,3114.550049,1192700
2021-01-21,3123.270020,3163.209961,3123.270020,3160.840088,3160.840088,1360100
2021-01-22,3163.830078,3185.260010,3140.600098,3140.629883,3140.629883,1111200
2021-01-25,3144.010010,3212.219971,3142.800049,3208.989990,3208.989990,1093700
2021-01-26,3203.959961,3209.179932,3132.669922,3140.310059,3140.310059,873000
2021-01-27,3143.459961,3182.530029,3118.889893,3122.560059,3122.560059,924600
2021-01-28,3114.979980,3114.979980,3046.639893,3069.050049,3069.050049,1310500
2021-01-29,3078.729980,3100.219971,2962.699951,2976.209961,2976.209961,995100
2021-02-01,2976.810059,3056.870117,2947.239990,3056.530029,3056.530029,969300
2021-02-02,3065.560059,3138.949951,3065.560059,3096.810059,3096.810059,887300
2021-02-03,3108.419922,3142.260010,3091.850098,3129.679932,3129.679932,901800
2021-02-04,3135.020020,3135.020020,3068.459961,3087.550049,3087.550049,1460900
2021-02-05,3098.489990,3124.620117,3081.780029,3120.629883,3120.629883,1193500
2021-02-08,3113.629883,3128.540039,3085.590088,3091.239990,3091.239990,1277200
2021-02-09,3102.250000,3129.659912,3084.669922,3084.669922,3084.669922,2145400
2021-02-10,3088.129883,3111.879883,3064.250000,3100.580078,3100.580078,2152900
2021-02-15,3108.699951,3156.560059,3108.699951,3147.000000,3147.000000,1604700
2021-02-16,3151.850098,3180.939941,3145.840088,3163.250000,3163.250000,1944400
2021-02-17,3162.949951,3162.949951,3115.479980,3133.729980,3133.729980,1784100
2021-02-18,3131.739990,3140.399902,3086.659912,3086.659912,3086.659912,1860600
2021-02-19,3089.959961,3109.669922,3040.280029,3107.620117,3107.620117,3455500
2021-02-22,3114.030029,3142.479980,3079.159912,3079.750000,3079.750000,1832000
2021-02-23,3069.260010,3094.290039,3035.459961,3070.090088,3070.090088,2357800
2021-02-24,3070.580078,3092.050049,2993.459961,2994.979980,2994.979980,1560900
2021-02-25,3026.469971,3099.800049,3026.469971,3099.689941,3099.689941,1280100
2021-02-26,3089.489990,3089.489990,2988.280029,3012.949951,3012.949951,1361300
2021-03-02,3021.679932,3096.500000,3020.739990,3043.870117,3043.870117,1749900
2021-03-03,3041.199951,3083.040039,3029.370117,3082.989990,3082.989990,2236700
2021-03-04,3076.879883,3076.879883,3022.540039,3043.489990,3043.489990,1279000
2021-03-05,3036.159912,3036.979980,2982.449951,3026.260010,3026.260010,1187200
2021-03-08,3031.989990,3055.649902,2992.639893,2996.110107,2996.110107,1928300
2021-03-09,2989.959961,3000.489990,2929.360107,2976.120117,2976.120117,1534200
2021-03-10,2980.760010,3013.949951,2951.530029,2958.120117,2958.120117,905600
2021-03-11,2964.300049,3028.370117,2964.300049,3013.699951,3013.699951,1349200
2021-03-12,3030.729980,3061.429932,3030.729980,3054.389893,3054.389893,1669100
2021-03-15,3057.060059,3065.169922,3036.139893,3045.709961,3045.709961,1161800
2021-03-16,3049.229980,3071.540039,3049.229980,3067.169922,3067.169922,1123900
2021-03-17,3067.760010,3069.570068,3027.199951,3047.500000,3047.500000,815000
2021-03-18,3054.929932,3090.189941,3054.929932,3066.010010,3066.010010,1232600
2021-03-19,3063.010010,3063.010010,3022.489990,3039.530029,3039.530029,1068500
2021-03-22,3040.010010,3048.110107,3019.600098,3035.459961,3035.459961,915700
2021-03-23,3038.250000,3058.790039,3003.050049,3004.739990,3004.739990,1331200
2021-03-24,2996.320068,3006.540039,2971.040039,2996.350098,2996.350098,978400
2021-03-25,2995.669922,3024.629883,2987.830078,3008.330078,3008.330078,940400
2021-03-26,3012.790039,3041.860107,3012.790039,3041.010010,3041.010010,1036400
2021-03-29,3047.709961,3054.209961,3025.389893,3036.040039,3036.040039,1288800
2021-03-30,3038.439941,3074.570068,3038.439941,3070.000000,3070.000000,1023100
2021-03-31,3073.389893,3093.889893,3061.399902,3061.419922,3061.419922,1147000
2021-04-01,3073.770020,3090.879883,3069.679932,3087.399902,3087.399902,922700
2021-04-02,3104.719971,3121.580078,3101.600098,3112.800049,3112.800049,792700
2021-04-05,3121.229980,3127.199951,3101.860107,3120.830078,3120.830078,1084800
2021-04-06,3123.800049,3139.290039,3110.189941,3127.080078,3127.080078,1279000
2021-04-07,3129.070068,3146.189941,3125.330078,3137.409912,3137.409912,1984800
2021-04-08,3137.250000,3145.810059,3122.090088,3143.260010,3143.260010,1357300
2021-04-09,3146.510010,3156.040039,3125.239990,3131.879883,3131.879883,1823200
2021-04-12,3134.879883,3147.270020,3127.909912,3135.590088,3135.590088,1048800
2021-04-13,3138.209961,3173.260010,3136.989990,3169.080078,3169.080078,1741300
2021-04-14,3169.949951,3188.320068,3162.120117,3182.379883,3182.379883,1776300
2021-04-15,3180.729980,3204.479980,3178.989990,3194.330078,3194.330078,1313000
2021-04-16,3194.080078,3206.760010,3185.669922,3198.620117,3198.620117,985300
2021-04-19,3201.110107,3214.449951,3193.399902,3198.840088,3198.840088,1060600
2021-04-20,3198.310059,3220.820068,3195.959961,3220.699951,3220.699951,1296200
2021-04-21,3214.239990,3214.239990,3165.489990,3171.659912,3171.659912,1767100
2021-04-22,3174.520020,3196.969971,3174.520020,3177.520020,3177.520020,1752700
2021-04-23,3173.469971,3185.969971,3146.540039,3181.080078,3181.080078,1829400
2021-04-26,3191.340088,3217.530029,3191.340088,3217.530029,3217.530029,1298300
2021-04-27,3218.300049,3223.050049,3203.250000,3215.419922,3215.419922,1534200
2021-04-28,3217.209961,3219.689941,3176.550049,3181.469971,3181.469971,1412600
2021-04-29,3184.750000,3200.409912,3161.060059,3174.070068,3174.070068,1222400
2021-04-30,3176.429932,3179.429932,3143.379883,3147.860107,3147.860107,1358200
2021-05-03,3149.050049,3174.260010,3120.699951,3127.199951,3127.199951,1040300
2021-05-04,3131.389893,3147.379883,3109.780029,3147.370117,3147.370117,1282900
2021-05-06,3147.719971,3174.159912,3133.639893,3160.429932,3160.429932,1238600
2021-05-07,3179.629883,3205.110107,3179.629883,3197.199951,3197.199951,988900
2021-05-10,3201.459961,3255.899902,3201.459961,3249.300049,3249.300049,1010200
2021-05-11,3239.919922,3239.919922,3192.250000,3209.429932,3209.429932,1095700
2021-05-12,3209.360107,3212.830078,3138.040039,3161.659912,3161.659912,1423200
2021-05-13,3146.969971,3161.929932,3103.879883,3122.110107,3122.110107,1094900
2021-05-14,3131.350098,3162.310059,3131.350098,3153.320068,3153.320068,835600
2021-05-17,3163.209961,3173.010010,3121.320068,3134.520020,3134.520020,770700
2021-05-18,3135.379883,3176.399902,3135.379883,3173.050049,3173.050049,785400
2021-05-20,3174.530029,3174.530029,3140.479980,3162.280029,3162.280029,773600
2021-05-21,3171.909912,3198.010010,3149.459961,3156.419922,3156.419922,796800
2021-05-24,3155.909912,3163.270020,3137.810059,3144.300049,3144.300049,587500
2021-05-25,3152.929932,3173.100098,3148.300049,3171.320068,3171.320068,612700
