Date,Open,High,Low,Close,Adj Close,Volume
8/11/21,146.050003,146.720001,145.529999,145.860001,145.248703,48493500
8/12/21,146.190002,149.050003,145.839996,148.889999,148.266006,72282600
8/13/21,148.970001,149.440002,148.270004,149.100006,148.475113,59375000
8/16/21,148.539993,151.190002,146.470001,151.119995,150.486649,103296000
8/17/21,150.229996,151.679993,149.089996,150.190002,149.560562,92229700
8/18/21,149.800003,150.720001,146.149994,146.360001,145.746597,86326000
8/19/21,145.029999,148,144.5,146.699997,146.08519,86960300
8/20/21,147.440002,148.5,146.779999,148.190002,147.568939,60549600
8/23/21,148.309998,150.190002,147.889999,149.710007,149.082581,60131800
8/24/21,149.449997,150.860001,149.149994,149.619995,148.992935,48606400
8/25/21,149.809998,150.320007,147.800003,148.360001,147.738205,58991300
8/26/21,148.350006,149.119995,147.509995,147.539993,146.921661,48597200
8/27/21,147.479996,148.75,146.830002,148.600006,147.977219,55802400
8/30/21,149,153.490005,148.610001,153.119995,152.478256,90956700
8/31/21,152.660004,152.800003,151.289993,151.830002,151.19368,86453100
9/1/21,152.830002,154.979996,152.339996,152.509995,151.870819,80313700
9/2/21,153.869995,154.720001,152.399994,153.649994,153.006042,71115500
9/3/21,153.759995,154.630005,153.089996,154.300003,153.653336,57808700
9/7/21,154.970001,157.259995,154.389999,156.690002,156.033325,82278300
9/8/21,156.979996,157.039993,153.979996,155.110001,154.45993,74420200
9/9/21,155.490005,156.110001,153.949997,154.070007,153.424301,57305700
9/10/21,155,155.479996,148.699997,148.970001,148.345657,140893200
9/13/21,150.630005,151.419998,148.75,149.550003,148.923233,102404300
9/14/21,150.350006,151.070007,146.910004,148.119995,147.499207,109296300
9/15/21,148.559998,149.440002,146.369995,149.029999,148.405411,83281300
9/16/21,148.440002,148.970001,147.220001,148.789993,148.166397,68034100
9/17/21,148.820007,148.820007,145.759995,146.059998,145.447861,129868800
9/20/21,143.800003,144.839996,141.270004,142.940002,142.340927,123478900
9/21/21,143.929993,144.600006,142.779999,143.429993,142.828873,75834000
9/22/21,144.449997,146.429993,143.699997,145.850006,145.238739,76404300
9/23/21,146.649994,147.080002,145.639999,146.830002,146.21463,64838200
9/24/21,145.660004,147.470001,145.559998,146.919998,146.304245,53477900
9/27/21,145.470001,145.960007,143.820007,145.369995,144.760757,74150700
9/28/21,143.25,144.75,141.690002,141.910004,141.315262,108972300
9/29/21,142.470001,144.449997,142.029999,142.830002,142.2314,74602000
9/30/21,143.660004,144.380005,141.279999,141.5,140.906967,89056700
10/1/21,141.899994,142.919998,139.110001,142.649994,142.052139,94639600
10/4/21,141.759995,142.210007,138.270004,139.139999,138.556854,98322000
10/5/21,139.490005,142.240005,139.360001,141.110001,140.518616,80861100
10/6/21,139.470001,142.149994,138.369995,142,141.404877,83221100
10/7/21,143.059998,144.220001,142.720001,143.289993,142.689453,61732700
10/8/21,144.029999,144.179993,142.559998,142.899994,142.301086,58773200
10/11/21,142.270004,144.809998,141.809998,142.809998,142.211472,64452200
10/12/21,143.229996,143.25,141.039993,141.509995,140.916916,73035900
10/13/21,141.240005,141.399994,139.199997,140.910004,140.319443,78762700
10/14/21,142.110001,143.880005,141.509995,143.759995,143.157486,69907100
10/15/21,143.770004,144.899994,143.509995,144.839996,144.232971,67940300
10/18/21,143.449997,146.839996,143.160004,146.550003,145.935806,85589200
10/19/21,147.009995,149.169998,146.550003,148.759995,148.136536,76378900
10/20/21,148.699997,149.75,148.119995,149.259995,148.634445,58418800
10/21/21,148.809998,149.639999,147.869995,149.479996,148.853531,61421000
10/22/21,149.690002,150.179993,148.639999,148.690002,148.066849,58883400
10/25/21,148.679993,149.369995,147.619995,148.639999,148.017044,50720600
10/26/21,149.330002,150.839996,149.009995,149.320007,148.694199,60893400
10/27/21,149.360001,149.729996,148.490005,148.850006,148.226166,56094900
10/28/21,149.820007,153.169998,149.720001,152.570007,151.930588,100077900
10/29/21,147.220001,149.940002,146.410004,149.800003,149.17218,124953200
11/1/21,148.990005,149.699997,147.800003,148.960007,148.335709,74588300
11/2/21,148.660004,151.570007,148.649994,150.020004,149.391266,69122000
11/3/21,150.389999,151.970001,149.820007,151.490005,150.855103,54511500
11/4/21,151.580002,152.429993,150.639999,150.960007,150.327316,60394600
11/5/21,151.889999,152.199997,150.059998,151.279999,150.865845,65463900
11/8/21,151.410004,151.570007,150.160004,150.440002,150.028152,55020900
11/9/21,150.199997,151.429993,150.059998,150.809998,150.397125,56787900
11/10/21,150.020004,150.130005,147.850006,147.919998,147.515045,65187100
11/11/21,148.960007,149.429993,147.679993,147.869995,147.465179,41000000
11/12/21,148.429993,150.399994,147.479996,149.990005,149.579376,63804000
11/15/21,150.369995,151.880005,149.429993,150,149.58934,59222800
11/16/21,149.940002,151.490005,149.339996,151,150.586609,59256200
11/17/21,151,155,150.990005,153.490005,153.069794,88807000
11/18/21,153.710007,158.669998,153.050003,157.869995,157.43779,137827700
11/19/21,157.649994,161.020004,156.529999,160.550003,160.110474,117305600
11/22/21,161.679993,165.699997,161,161.020004,160.579178,117467900
11/23/21,161.119995,161.800003,159.059998,161.410004,160.968109,96041900
11/24/21,160.75,162.139999,159.639999,161.940002,161.496674,69463600
11/26/21,159.570007,160.449997,156.360001,156.809998,156.380707,76959800
11/29/21,159.369995,161.190002,158.789993,160.240005,159.801315,88748200
11/30/21,159.990005,165.520004,159.919998,165.300003,164.847473,174048100
12/1/21,167.479996,170.300003,164.529999,164.770004,164.318924,152052500
12/2/21,158.740005,164.199997,157.800003,163.759995,163.311676,136739200
12/3/21,164.020004,164.960007,159.720001,161.839996,161.396927,118023100
12/6/21,164.289993,167.880005,164.279999,165.320007,164.867416,107497000
12/7/21,169.080002,171.580002,168.339996,171.179993,170.711349,120405400
12/8/21,172.130005,175.960007,170.699997,175.080002,174.600693,116998900
12/9/21,174.910004,176.75,173.919998,174.559998,174.082108,108923700
12/10/21,175.210007,179.630005,174.690002,179.449997,178.958725,115402700
12/13/21,181.119995,182.130005,175.529999,175.740005,175.258881,153237000
12/14/21,175.25,177.740005,172.210007,174.330002,173.852753,139380400
12/15/21,175.110001,179.5,172.309998,179.300003,178.809143,131063300
12/16/21,179.279999,181.139999,170.75,172.259995,171.788406,150185800
12/17/21,169.929993,173.470001,169.690002,171.139999,170.671478,195432700
12/20/21,168.279999,170.580002,167.460007,169.75,169.285278,107499100
12/21/21,171.559998,173.199997,169.119995,172.990005,172.516403,91185900
12/22/21,173.039993,175.860001,172.149994,175.639999,175.159149,92135300
12/23/21,175.850006,176.850006,175.270004,176.279999,175.797409,68356600
12/27/21,177.089996,180.419998,177.070007,180.330002,179.836319,74919600
12/28/21,180.160004,181.330002,178.529999,179.289993,178.799149,79144300
12/29/21,179.330002,180.630005,178.139999,179.380005,178.888916,62348900
12/30/21,179.470001,180.570007,178.089996,178.199997,177.712143,59773000
12/31/21,178.089996,179.229996,177.259995,177.570007,177.083878,64062300
1/3/22,177.830002,182.880005,177.710007,182.009995,181.511703,104487900
1/4/22,182.630005,182.940002,179.119995,179.699997,179.208038,99310400
1/5/22,179.610001,180.169998,174.639999,174.919998,174.441116,94537600
1/6/22,172.699997,175.300003,171.639999,172,171.529129,96904000
1/7/22,172.889999,174.139999,171.029999,172.169998,171.698654,86709100
1/10/22,169.080002,172.5,168.169998,172.190002,171.718597,106765600
1/11/22,172.320007,175.179993,170.820007,175.080002,174.600693,76138300
1/12/22,176.119995,177.179993,174.820007,175.529999,175.049454,74805200
1/13/22,175.779999,176.619995,171.789993,172.190002,171.718597,84505800
1/14/22,171.339996,173.779999,171.089996,173.070007,172.596207,80440800
1/18/22,171.509995,172.539993,169.410004,169.800003,169.335144,90956700
1/19/22,170,171.080002,165.940002,166.229996,165.774918,94815000
1/20/22,166.979996,169.679993,164.179993,164.509995,164.059616,91420500
1/21/22,164.419998,166.330002,162.300003,162.410004,161.965378,122848900
1/24/22,160.020004,162.300003,154.699997,161.619995,161.177521,162294600
1/25/22,158.979996,162.759995,157.020004,159.779999,159.342575,115798400
1/26/22,163.5,164.389999,157.820007,159.690002,159.252823,108275300
1/27/22,162.449997,163.839996,158.279999,159.220001,158.784119,121954600
1/28/22,165.710007,170.350006,162.800003,170.330002,169.863693,179935700
1/31/22,170.160004,175,169.509995,174.779999,174.301514,115541600
2/1/22,174.009995,174.839996,172.309998,174.610001,174.131973,86213900
2/2/22,174.75,175.880005,173.330002,175.839996,175.358612,84914300
2/3/22,174.479996,176.240005,172.119995,172.899994,172.426651,89418100
2/4/22,171.679993,174.100006,170.679993,172.389999,172.137085,82465400
2/7/22,172.860001,173.949997,170.949997,171.660004,171.408157,77251200
2/8/22,171.729996,175.350006,171.429993,174.830002,174.573502,74829200
2/9/22,176.050003,176.649994,174.899994,176.279999,176.021378,71285000
2/10/22,174.139999,175.479996,171.550003,172.119995,171.867477,90865900
2/11/22,172.330002,173.080002,168.039993,168.639999,168.392593,98670700
2/14/22,167.369995,169.580002,166.559998,168.880005,168.632233,86185500
2/15/22,170.970001,172.949997,170.25,172.789993,172.536499,62527400
2/16/22,171.850006,173.339996,170.050003,172.550003,172.29686,61177400
2/17/22,171.029999,171.910004,168.470001,168.880005,168.632233,69589300
2/18/22,169.820007,170.539993,166.190002,167.300003,167.05455,82772700
2/22/22,164.979996,166.690002,162.149994,164.320007,164.078934,91162800
2/23/22,165.539993,166.149994,159.75,160.070007,159.835175,90009200
2/24/22,152.580002,162.850006,152,162.740005,162.501251,141147500
2/25/22,163.839996,165.119995,160.869995,164.850006,164.608154,91974200
2/28/22,163.059998,165.419998,162.429993,165.119995,164.877747,95056600
3/1/22,164.699997,166.600006,161.970001,163.199997,162.960571,83474400
3/2/22,164.389999,167.360001,162.949997,166.559998,166.315643,79724800
3/3/22,168.470001,168.910004,165.550003,166.229996,165.986115,76678400
3/4/22,164.490005,165.550003,162.100006,163.169998,162.930603,83737200
3/7/22,163.360001,165.020004,159.039993,159.300003,159.066299,96418800
3/8/22,158.820007,162.880005,155.800003,157.440002,157.209015,131148300
3/9/22,161.479996,163.410004,159.410004,162.949997,162.710938,91454900
3/10/22,160.199997,160.389999,155.979996,158.520004,158.287445,105342000
3/11/22,158.929993,159.279999,154.5,154.729996,154.502991,96970100
3/14/22,151.449997,154.119995,150.100006,150.619995,150.399017,108732100
3/15/22,150.899994,155.570007,150.380005,155.089996,154.862457,92964300
3/16/22,157.050003,160,154.460007,159.589996,159.355865,102300200
3/17/22,158.610001,161,157.630005,160.619995,160.384354,75615400
3/18/22,160.509995,164.479996,159.759995,163.979996,163.739426,123511700
3/21/22,163.509995,166.350006,163.009995,165.380005,165.137375,95811400
3/22/22,165.509995,169.419998,164.910004,168.820007,168.572327,81532000
3/23/22,167.990005,172.639999,167.649994,170.210007,169.960297,98062700
3/24/22,171.059998,174.139999,170.210007,174.070007,173.814621,90131400
3/25/22,173.880005,175.279999,172.75,174.720001,174.463669,80546200
3/28/22,172.169998,175.729996,172,175.600006,175.342377,90371900
3/29/22,176.690002,179.009995,176.339996,178.960007,178.697449,100589400
3/30/22,178.550003,179.610001,176.699997,177.770004,177.509201,92633200
3/31/22,177.839996,178.029999,174.399994,174.610001,174.353836,103049300
4/1/22,174.029999,174.880005,171.940002,174.309998,174.05426,78751300
4/4/22,174.570007,178.490005,174.440002,178.440002,178.178207,76468400
4/5/22,177.5,178.300003,174.419998,175.059998,174.803162,73401800
4/6/22,172.360001,173.630005,170.130005,171.830002,171.577911,89058800
4/7/22,171.160004,173.360001,169.850006,172.139999,171.887451,77594700
4/8/22,171.779999,171.779999,169.199997,170.089996,169.840454,76575500
4/11/22,168.710007,169.029999,165.5,165.75,165.506821,72246700
4/12/22,168.020004,169.869995,166.639999,167.660004,167.414032,79265200
4/13/22,167.389999,171.039993,166.770004,170.399994,170.149994,70618900
4/14/22,170.619995,171.270004,165.039993,165.289993,165.047501,75329400
4/18/22,163.919998,166.600006,163.570007,165.070007,164.827835,69023900
4/19/22,165.020004,167.820007,163.910004,167.399994,167.154404,67723800
4/20/22,168.759995,168.880005,166.100006,167.229996,166.98465,67929800
4/21/22,168.910004,171.529999,165.910004,166.419998,166.175842,87227800
4/22/22,166.460007,167.869995,161.5,161.789993,161.552628,84882400
4/25/22,161.119995,163.169998,158.460007,162.880005,162.641037,96046400
4/26/22,162.25,162.339996,156.720001,156.800003,156.569962,95623200
4/27/22,155.910004,159.789993,155.380005,156.570007,156.340302,88063200
4/28/22,159.25,164.520004,158.929993,163.639999,163.399918,130216800
4/29/22,161.839996,166.199997,157.25,157.649994,157.418701,131587100
5/2/22,156.710007,158.229996,153.270004,157.960007,157.728256,123055300
5/3/22,158.149994,160.710007,156.320007,159.479996,159.246017,88966500
5/4/22,159.669998,166.479996,159.259995,166.020004,165.776428,108256500
5/5/22,163.850006,164.080002,154.949997,156.770004,156.540009,130525300
